Suburb,Address,Rooms,Type,Price,Distance,Bedroom,CouncilArea,Lattitude,Longtitude
BURWOOD,8/33 McIntyre St,3,u,746000,11.7,3,Monash City Council,-37.8505,145.1065
BURWOOD,19 Puerta St,3,h,1540000,11.7,3,Monash City Council,-37.8445,145.1011
BURWOOD,1/24 Edwards St,3,t,1145000,11.7,3,Monash City Council,-37.8484,145.1013
BURWOOD,38 Gillard St,5,h,1410000,11.7,5,Monash City Council,-37.8535,145.1139
BURWOOD,2/17 Montpellier Rd,3,u,640000,11.7,3,Monash City Council,-37.8562,145.1075
BURWOOD,18 Murray Dr,4,h,1800000,11.7,4,Monash City Council,-37.8463,145.102
BURWOOD,8 Pescott Cl,4,t,1270000,11.7,4,Monash City Council,-37.8597,145.1084
BURWOOD,55 Parer St,4,t,900000,11.7,4,Monash City Council,-37.8459,145.1041
BURWOOD,18 Brockhoff Dr,4,h,1250000,11.7,4,Monash City Council,-37.8593,145.1101
BURWOOD,6 Alimar Ct,4,h,1410000,11.7,3,Monash City Council,-37.8552,145.1292
BURWOOD,1/26 Peacock St,5,h,1100000,11.7,5,Monash City Council,-37.8525,145.1154
BURWOOD,2 Octavia Ct,4,h,1485000,11.7,4,Monash City Council,-37.8601,145.1007
BURWOOD,16 Renown St,3,h,2068000,11.7,3,Monash City Council,-37.8529,145.1222
BURWOOD,10 Goold St,3,h,1000000,11.7,3,Monash City Council,-37.855,145.118
BURWOOD,1/54 McIntyre St,4,u,800000,11.7,4,Monash City Council,-37.8507,145.109
BURWOOD,3/124 Highbury Rd,3,t,702000,11.7,3,Monash City Council,-37.8554,145.1089
CHADSTONE,3/10 Euroka St,3,t,752000,13.6,3,Monash City Council,-37.8786,145.1015
CHADSTONE,16 Moroney Dr,4,h,1507000,13.6,4,Monash City Council,-37.8891,145.1002
CHADSTONE,8B Moorong St,4,h,890000,13.6,4,Monash City Council,-37.8801,145.1051
CHADSTONE,2/44 Railway Pde S,3,u,700000,13.6,2,Monash City Council,-37.8738,145.1054
CHADSTONE,23 Thurloo St,3,h,1000000,13.6,3,Monash City Council,-37.8784,145.0958
CHADSTONE,2/4 Lenna Ct,3,t,865000,13.6,3,Monash City Council,-37.8796,145.1044
CHADSTONE,2/12 Moorong St,4,t,1042500,13.6,4,Monash City Council,-37.8805,145.105
CHADSTONE,5 Bullarto St,2,h,1002000,13.6,2,Monash City Council,-37.8792,145.0948
CHADSTONE,15 Aloomba St,3,h,992000,13.6,3,Monash City Council,-37.8805,145.0978
CHADSTONE,4/5 Rae St,3,h,650000,13.6,3,Monash City Council,-37.8859,145.0934
CHADSTONE,1/19 Warrina St,4,t,965000,13.6,4,Monash City Council,-37.8742,145.105
CHADSTONE,3 Yambie La,3,h,920000,13.6,4,Monash City Council,-37.8837,145.106
CHADSTONE,7 Inga Ct,3,h,1301000,13.6,3,Monash City Council,-37.8812,145.105
CHADSTONE,2 Fitzroy Gr,4,h,1415500,13.6,3,Monash City Council,-37.8738,145.1095
CHADSTONE,1/32 Kelly St,2,h,705000,13.6,2,Monash City Council,-37.8859,145.0979
CHADSTONE,4 Jacana Ct,4,h,1260000,13.6,4,Monash City Council,-37.8845,145.1027
CHADSTONE,15 Grandview Rd,3,h,1460000,13.6,3,Monash City Council,-37.8746,145.1071
CHADSTONE,23 Jacana St,3,h,1000000,13.6,3,Monash City Council,-37.8838,145.102
CHADSTONE,2/2 Robert St,3,t,845000,13.6,3,Monash City Council,-37.8824,145.1042
CHADSTONE,2/19 Thurloo St,4,t,881000,13.6,3,Monash City Council,-37.8781,145.0955
HAMPTON,1/30 Grenville St,2,u,895000,13.7,2,Bayside City Council,-37.9355,145.0008
HAMPTON,6/334 Hampton St,2,u,587000,13.7,2,Bayside City Council,-37.9419,145.0019
HAMPTON,38 Myrtle Rd,4,h,2800000,13.7,3,Bayside City Council,-37.9419,145.0152
HAMPTON,3/31 Thomas St,2,u,720000,13.7,2,Bayside City Council,-37.9387,145.0063
HAMPTON,36 Thomas St,4,h,3250000,13.7,4,Bayside City Council,-37.9389,145.0062
HAMPTON,6 Earlsfield Rd,4,h,2140000,13.7,4,Bayside City Council,-37.9319,145.0173
HAMPTON,3 Kendall St,4,h,1600000,13.7,4,Bayside City Council,-37.9324,145.0235
HAMPTON,108 Orlando St,3,t,2200000,13.7,3,Bayside City Council,-37.9347,144.9963
HAMPTON,24A Smith St,3,h,1003500,13.7,3,Bayside City Council,-37.9338,145.0226
HAMPTON,8/121 Thomas St,2,u,802000,13.7,2,Bayside City Council,-37.939,145.0137
HAMPTON,25 Thomas St,4,t,1500000,13.7,4,Bayside City Council,-37.9386,145.0055
HAMPTON,78 Thomas St,4,h,1686500,13.7,4,Bayside City Council,-37.9394,145.0099
HAMPTON,2/524 Bluff Rd,5,h,1400000,13.7,5,Bayside City Council,-37.9361,145.0243
HAMPTON,8 Bronte Ct,3,h,1560000,13.7,3,Bayside City Council,-37.9399,145.0204
HAMPTON,1/88 Fewster Rd,2,u,680000,13.7,2,Bayside City Council,-37.939,145.0219
HAMPTON,35 Teddington Rd,3,h,1715000,13.7,3,Bayside City Council,-37.9358,145.018
HAMPTON,3/46 Fewster Rd,2,u,760000,13.7,2,Bayside City Council,-37.9389,145.0186
HAMPTON,5/440 Hampton St,2,u,616000,13.7,2,Bayside City Council,-37.9373,145.0027
HAMPTON,131 Linacre Rd,4,h,1680000,13.7,4,Bayside City Council,-37.9437,145.0175
HAMPTON,139 Linacre Rd,5,h,2520000,13.7,5,Bayside City Council,-37.9438,145.0184
HAMPTON,72b David St,2,t,890000,13.7,1,Bayside City Council,-37.9433,145.019
HAMPTON,66a Thomas St,3,h,1120000,13.7,4,Bayside City Council,-37.9395,145.0088
HAMPTON,4 Bendigo St,4,h,3200000,13.7,4,Bayside City Council,-37.9326,144.9997
HAMPTON,43 Fewster Rd,4,h,1250000,13.7,4,Bayside City Council,-37.9381,145.0161
HAMPTON,30 Holyrood St,4,h,2420000,13.7,3,Bayside City Council,-37.9333,144.9977
HAMPTON,54 Linacre Rd,4,h,2000000,13.7,4,Bayside City Council,-37.9429,145.0072
HAMPTON,22 Margarita St,4,h,2880000,13.7,4,Bayside City Council,-37.9312,144.9997
HAMPTON,42 Myrtle Rd,5,h,1805000,13.7,4,Bayside City Council,-37.9419,145.0156
HAMPTON,50 Earlsfield Rd,4,h,1460000,13.7,4,Bayside City Council,-37.9356,145.0166
HAMPTON,73 Linacre Rd,3,h,1403000,13.7,3,Bayside City Council,-37.9428,145.0092
HAMPTON,70 Teddington Rd,3,h,1682000,13.7,3,Bayside City Council,-37.9365,145.022
HAMPTON,344 Hampton St,4,h,1875000,13.7,4,Bayside City Council,-37.9412,145.0021
HAMPTON,310 Hampton St,4,h,2600000,13.7,3,Bayside City Council,-37.944,145.0015
HAMPTON,27/78 Holyrood St,2,u,685000,13.7,2,Bayside City Council,-37.9339,145.0023
HAMPTON,18 Kingston St,4,h,2400000,13.7,4,Bayside City Council,-37.9323,145.0137
HAMPTON,65 Linacre Rd,5,h,3470000,13.7,5,Bayside City Council,-37.9427,145.0085
HAMPTON,118 Ludstone St,2,h,1615000,13.7,2,Bayside City Council,-37.9348,145.0162
HAMPTON,29 Olive St,4,h,1450000,13.7,4,Bayside City Council,-37.9341,145.02
HAMPTON,3/13 Foam St,2,u,786000,13.7,2,Bayside City Council,-37.9379,145.0061
HAMPTON,3/308 Hampton St,2,u,742000,13.7,2,Bayside City Council,-37.9442,145.0016
HAMPTON,7 Austin Rd,3,h,1050000,13.7,3,Bayside City Council,-37.9449,145.0144
HAMPTON,63 Beach Rd,2,h,1690000,13.7,2,Bayside City Council,-37.9409,145.0001
HAMPTON,3/1 Edinburgh St,3,u,810000,13.7,3,Bayside City Council,-37.9396,145.0156
HAMPTON,1/33 Holyrood St,3,h,1460000,13.7,3,Bayside City Council,-37.933,144.9975
HAMPTON,26 Teddington Rd,3,h,1620000,13.7,3,Bayside City Council,-37.9359,145.017
HAMPTON,2b Carolyn St,3,h,1420000,13.7,3,Bayside City Council,-37.9393,145.0226
HAMPTON,12 Foam St,4,h,2400000,13.7,4,Bayside City Council,-37.9379,145.0067
HAMPTON,29 Thomas St,5,h,3075000,13.7,3,Bayside City Council,-37.9386,145.006
HAMPTON,75 Crisp St,5,h,3201000,13.7,5,Bayside City Council,-37.9416,145.0107
HAMPTON,4/308 Hampton St,2,u,875500,13.7,2,Bayside City Council,-37.9442,145.0018
HAMPTON,6/63 Linacre Rd,3,t,1400000,13.7,3,Bayside City Council,-37.9427,145.0084
HAMPTON,5b Ocean St,3,u,1457500,13.7,3,Bayside City Council,-37.9371,145.0035
HAMPTON,16 Smith St,5,h,2600000,13.7,5,Bayside City Council,-37.9332,145.0226
HAMPTON,3 Smith St,2,h,1465000,13.7,2,Bayside City Council,-37.9323,145.0225
HAMPTON,70 Highett Rd,5,h,1705000,13.7,5,Bayside City Council,-37.946,145.0181
HAMPTON,11 Kerferd St,3,h,1610000,13.7,3,Bayside City Council,-37.9419,145.01
HAMPTON,4/32 Linacre Rd,2,u,750000,13.7,2,Bayside City Council,-37.9429,145.0049
HAMPTON,58 Teddington Rd,3,h,1320000,13.7,3,Bayside City Council,-37.9364,145.021
HAMPTON,11 Conifer St,2,u,896000,13.7,2,Bayside City Council,-37.9448,145.0186
HAMPTON,29 Grenville St,3,h,1450000,13.7,3,Bayside City Council,-37.9352,145.0009
HAMPTON,1/3 Littlewood St,2,u,898000,13.7,2,Bayside City Council,-37.9344,145.004
HAMPTON,6 Valerian St,4,h,1515000,13.7,4,Bayside City Council,-37.9446,145.0201
HAMPTON,107 Willis St,5,h,2980000,13.7,5,Bayside City Council,-37.9372,145.0101
HAMPTON,50 Holyrood St,4,h,2200000,13.7,4,Bayside City Council,-37.9336,144.9999
HAMPTON,1/237 Hampton St,1,u,500000,13.7,1,Bayside City Council,-37.9414,145.0016
HAMPTON,2/95 Thomas St,3,t,1100000,13.7,3,Bayside City Council,-37.9391,145.012
HAMPTON,2/442 Bluff Rd,2,u,800000,13.7,2,Bayside City Council,-37.9444,145.0231
HAMPTON,53 Bridge St,4,h,3325000,13.7,4,Bayside City Council,-37.9449,145.0068
HAMPTON,5/46 Fewster Rd,2,u,691000,13.7,2,Bayside City Council,-37.9392,145.0186
HAMPTON,17/93 Highett Rd,2,u,450000,13.7,2,Bayside City Council,-37.9462,145.0212
HAMPTON,3/56 Beach Rd,2,u,738000,13.7,2,Bayside City Council,-37.9395,145.0001
HAMPTON,3/22 Holyrood St,3,t,1140000,13.7,3,Bayside City Council,-37.9336,144.997
HAMPTON,3/8 Alicia St,2,u,500000,13.7,2,Bayside City Council,-37.9436,145.0027
HAMPTON,64 Earlsfield Rd,4,h,1460000,13.7,4,Bayside City Council,-37.9369,145.0163
HAMPTON,10 Talbot St,4,h,2800000,13.7,4,Bayside City Council,-37.9345,145
HAMPTON,1/514 Bluff Rd,3,t,820000,13.7,3,Bayside City Council,-37.9368,145.0242
HAMPTON,91A Linacre Rd,2,t,915500,13.7,2,Bayside City Council,-37.9431,145.0118
HAMPTON,49 Service St,4,h,1740000,13.7,4,Bayside City Council,-37.9401,145.0083
HAMPTON,136 Thomas St,1,h,2450000,13.7,1,Bayside City Council,-37.94,145.0151
HAMPTON,15 Avelin St,4,h,1800000,13.7,4,Bayside City Council,-37.9315,145.0109
HAMPTON,41 Orlando St,4,h,2160000,13.7,4,Bayside City Council,-37.9382,144.9997
HAMPTON,6 Highett Rd,3,h,1800000,13.7,2,Bayside City Council,-37.9452,145.0113
HAMPTON,38 Orlando St,3,h,2439500,13.7,3,Bayside City Council,-37.9384,145.0002
HAMPTON,52 Service St,4,h,2250000,13.7,5,Bayside City Council,-37.9407,145.0104
HAMPTON,18 Kanowna St,4,h,2130000,13.7,4,Bayside City Council,-37.9446,145.0092
HAMPTON EAST,9/12 Bartlett St,2,u,400000,14.5,2,Bayside City Council,-37.9367,145.0322
HAMPTON EAST,17 Wishart St,3,h,952000,14.5,3,Bayside City Council,-37.9356,145.0268
HAMPTON EAST,27 Charming St,3,h,1255000,14.5,3,Bayside City Council,-37.9346,145.0302
HAMPTON EAST,10a Roydon St,3,t,1020000,14.5,2,Bayside City Council,-37.9355,145.0257
HAMPTON EAST,1/23 Wickham Rd,3,h,926000,14.5,2,Bayside City Council,-37.9431,145.0267
HAMPTON EAST,4 Besant St,3,h,1070000,14.5,3,Bayside City Council,-37.9428,145.0296
HAMPTON EAST,2/2 Flowerdale Rd,2,u,801000,14.5,2,Bayside City Council,-37.9432,145.0348
HAMPTON EAST,28 Roydon St,3,t,1150000,14.5,3,Bayside City Council,-37.9355,145.0276
HAMPTON EAST,4/332 South Rd,2,u,472000,14.5,2,Bayside City Council,-37.933,145.0322
HAMPTON EAST,31 Warland Rd,3,h,1471000,14.5,3,Bayside City Council,-37.9362,145.0339
HAMPTON EAST,3 Besant St,2,h,830000,14.5,2,Bayside City Council,-37.9426,145.03
HAMPTON EAST,2 Harry St,3,h,1195000,14.5,3,Bayside City Council,-37.9386,145.0317
HAMPTON EAST,29 Wickham Rd,3,h,1300000,14.5,3,Bayside City Council,-37.9431,145.0274
HAMPTON EAST,18 Charming St,4,h,1416000,14.5,4,Bayside City Council,-37.9343,145.0303
HAMPTON EAST,4 Dane Rd,4,h,1200000,14.5,4,Bayside City Council,-37.9405,145.0346
HAMPTON EAST,1/4 Flowerdale Rd,3,u,865000,14.5,3,Bayside City Council,-37.9431,145.0347
HUGHESDALE,18 Paget St,2,h,1550000,13,2,Monash City Council,-37.8931,145.0791
HUGHESDALE,1/13 Swindon Rd,2,u,516000,13,2,Monash City Council,-37.8967,145.0858
HUGHESDALE,20 Dalston Rd,3,h,1340000,13,3,Monash City Council,-37.8994,145.0816
HUGHESDALE,13/30 Maroo St,3,u,855000,13,3,Monash City Council,-37.8909,145.0807
HUGHESDALE,30 Kinrade St,3,h,1316000,13,2,Monash City Council,-37.9072,145.0762
HUGHESDALE,2/19 Swindon Rd,3,t,828000,13,3,Monash City Council,-37.8966,145.0863
HUGHESDALE,19 Canterbury St,3,h,1055000,13,3,Monash City Council,-37.9022,145.0811
HUGHESDALE,4/89 Kangaroo Rd,2,u,623000,13,2,Monash City Council,-37.8988,145.0781
HUGHESDALE,3 Paget St,4,h,2120000,13,4,Monash City Council,-37.8927,145.0781
HUGHESDALE,8 Bowmore St,4,h,1745000,13,4,Monash City Council,-37.9002,145.0768
HUGHESDALE,14 Bowmore St,4,h,1700000,13,4,Monash City Council,-37.9002,145.0773
HUGHESDALE,105/175 Kangaroo Rd,2,u,420000,13,2,Monash City Council,-37.9008,145.0859
HUGHESDALE,6/2 Paddington Rd,2,u,375500,13,2,Monash City Council,-37.8934,145.0853
HUGHESDALE,8 Skipton Rd,3,h,1350000,13,3,Monash City Council,-37.8982,145.0806
HUGHESDALE,159 Warrigal Rd,4,h,900000,13,1,Monash City Council,-37.9054,145.0857
HUGHESDALE,20 Bowmore St,2,h,1262000,13,2,Monash City Council,-37.9003,145.0777
HUGHESDALE,22 Skipton Rd,4,h,1337000,13,4,Monash City Council,-37.8991,145.0804
HUGHESDALE,3/14 Rugby Rd,2,u,455000,13,2,Monash City Council,-37.8942,145.0867
HUGHESDALE,5/7 Warrigal Rd,2,u,400000,13,2,Monash City Council,-37.8945,145.0876
HUGHESDALE,2/3 Bowen St,2,u,648000,13,2,Monash City Council,-37.9014,145.0824
HUGHESDALE,37 Darling St,3,h,1210000,13,3,Monash City Council,-37.9034,145.0796
HUGHESDALE,3 Dalston Rd,4,h,1167500,13,3,Monash City Council,-37.898,145.0815
HUGHESDALE,1/3 Euston Rd,3,t,900000,13,3,Monash City Council,-37.8937,145.0779
HUGHESDALE,172 Poath Rd,4,h,1322000,13,3,Monash City Council,-37.8996,145.076
HUGHESDALE,1051 North Rd,2,h,677500,13,2,Monash City Council,-37.9084,145.0775
MOORABBIN,21 Fiddes St,3,h,1224000,14.6,3,Kingston City Council,-37.9376,145.0474
MOORABBIN,23 Fiddes St,3,h,1020000,14.6,3,Kingston City Council,-37.9375,145.0474
MOORABBIN,19 Hamer St,3,h,1000000,14.6,3,Kingston City Council,-37.9428,145.044
MOORABBIN,6/1015 Nepean Hwy,1,u,380500,14.6,1,Kingston City Council,-37.9374,145.0388
MOORABBIN,11A Barbara St,4,h,930000,14.6,4,Kingston City Council,-37.9371,145.0578
MOORABBIN,7 Barbara St,3,h,1090000,14.6,3,Kingston City Council,-37.9368,145.0568
MOORABBIN,16 Matilda Rd,4,h,947500,14.6,4,Kingston City Council,-37.9416,145.058
MOORABBIN,163 Rowans Rd,3,h,836000,14.6,3,Kingston City Council,-37.9364,145.0559
MOORABBIN,52 Bulli St,3,h,1417250,14.6,3,Kingston City Council,-37.9418,145.0549
MOORABBIN,10 Avon St,3,h,980000,14.6,3,Kingston City Council,-37.9404,145.046
MOORABBIN,48 Matilda Rd,3,h,1110000,14.6,3,Kingston City Council,-37.9386,145.0585
MOORABBIN,38 Grandview Gr,2,h,950000,14.6,2,Kingston City Council,-37.9424,145.0464
MOORABBIN,8b William St,4,h,1140000,14.6,4,Kingston City Council,-37.9443,145.0448
MOORABBIN,1/1017 Nepean Hwy,3,t,750000,14.6,3,Kingston City Council,-37.9378,145.0385
MOORABBIN,1/4 Grandview Gr,3,u,931000,14.6,3,Kingston City Council,-37.9449,145.0459
MOORABBIN,38 Royena Rd,4,h,1000000,14.6,4,Kingston City Council,-37.9382,145.0577
MOORABBIN,2/17 Barilla Rd,2,u,655000,14.6,2,Kingston City Council,-37.9412,145.0465
MOORABBIN,83 Bulli St,4,h,1200000,14.6,4,Kingston City Council,-37.9398,145.0554
MOORABBIN,14 Avon St,3,h,987000,14.6,3,Kingston City Council,-37.9404,145.0464
MOORABBIN,15 Genoa St,3,h,937000,14.6,3,Kingston City Council,-37.9426,145.0568
MOORABBIN,5 Schofield St,4,h,1426000,14.6,4,Kingston City Council,-37.9394,145.0408
MOORABBIN,5A William St,4,h,1016000,14.6,4,Kingston City Council,-37.9443,145.0444
MOORABBIN,2b Rice St,3,t,910000,14.6,3,Kingston City Council,-37.9412,145.0491
MOORABBIN,5 Florida Ct,4,h,1385000,14.6,4,Kingston City Council,-37.9431,145.0407
MOORABBIN,2/1 Perry St,3,t,785000,14.6,3,Kingston City Council,-37.9385,145.0397
MOORABBIN,118 Rowans Rd,3,h,901000,14.6,2,Kingston City Council,-37.9435,145.0522
MOORABBIN,2 Margaret St,4,h,1300000,14.6,4,Kingston City Council,-37.9362,145.0442
MOORABBIN,1 Otford Cl,3,h,975000,14.6,2,Kingston City Council,-37.9363,145.0495
MOORABBIN,23 Franklin St,4,h,1070000,14.6,4,Kingston City Council,-37.9381,145.0534
MOORABBIN,1/17 Baker St,2,u,639000,14.6,2,Kingston City Council,-37.9355,145.0485
MOORABBIN,2/1 Barbara St,2,u,605000,14.6,2,Kingston City Council,-37.9363,145.0564
MOORABBIN,1 Rhonda Ct,3,h,960000,14.6,3,Kingston City Council,-37.9431,145.0484
MOORABBIN,13 Franklin St,3,h,725000,14.6,3,Kingston City Council,-37.939,145.0533
MOORABBIN,5 Margaret St,3,h,981000,14.6,2,Kingston City Council,-37.9361,145.0456
MOORABBIN,5 Bruthen St,3,h,975000,14.6,3,Kingston City Council,-37.9378,145.0546
MOORABBIN,10 Beilby St,3,h,800000,14.6,3,Kingston City Council,-37.9429,145.0474
MOORABBIN,56 Chapel Rd,4,h,921000,14.6,4,Kingston City Council,-37.9407,145.0482
MOORABBIN,6a Clay St,3,t,917000,14.6,3,Kingston City Council,-37.9387,145.0461
MOORABBIN,52 Royena Rd,3,h,890000,14.6,3,Kingston City Council,-37.9369,145.0578
MOORABBIN,51 Clay St,3,h,1008000,14.6,3,Kingston City Council,-37.9354,145.0464
MOORABBIN,15 Biscop Rd,2,h,1191000,14.6,2,Kingston City Council,-37.94,145.0449
MOORABBIN,15 Faye St,4,h,1130000,14.6,4,Kingston City Council,-37.9378,145.057
MOORABBIN,2/3 Fiddes St,2,h,776000,14.6,2,Kingston City Council,-37.9389,145.0467
MOORABBIN,8 Barilla Rd,4,h,1035000,14.6,3,Kingston City Council,-37.9411,145.043
MOORABBIN,77 Chapel Rd,3,h,920000,14.6,3,Kingston City Council,-37.9392,145.0481
MOORABBIN,17 Horsmunden Rd,4,h,1160000,14.6,4,Kingston City Council,-37.9395,145.0477
MOORABBIN,6 Wimmera St,3,h,825000,14.6,3,Kingston City Council,-37.9454,145.0507
MOORABBIN,24a Franklin St,3,t,800000,14.6,3,Kingston City Council,-37.9374,145.0542
MOORABBIN,1/23 Genoa St,1,u,240000,14.6,1,Kingston City Council,-37.9428,145.0584
MOORABBIN,1/1 Perry St,4,t,1105000,14.6,3,Kingston City Council,-37.9387,145.0398
OAKLEIGH SOUTH,2/232 Warrigal Rd,3,t,680000,14.7,3,Kingston City Council,-37.9122,145.0853
OAKLEIGH SOUTH,14 Bossington St,3,h,981000,14.7,3,Kingston City Council,-37.9167,145.0855
OAKLEIGH SOUTH,4 Montrose St,4,h,876000,14.7,4,Kingston City Council,-37.9384,145.0878
OAKLEIGH SOUTH,16 Alleford St,3,h,875000,14.7,3,Kingston City Council,-37.9156,145.0879
OAKLEIGH SOUTH,2/1073 Centre Rd,4,h,651000,14.7,4,Kingston City Council,-37.9244,145.0883
OAKLEIGH SOUTH,14 Columbia St,3,h,802000,14.7,1,Kingston City Council,-37.9348,145.0836
OAKLEIGH SOUTH,21 Hardy Ct,3,h,995000,14.7,3,Kingston City Council,-37.9248,145.1067
OAKLEIGH SOUTH,9 Wicks Ct,4,h,881500,14.7,4,Kingston City Council,-37.9355,145.0979
OAKLEIGH SOUTH,4 Cascade St,5,h,900000,14.7,5,Kingston City Council,-37.9366,145.0954
OAKLEIGH SOUTH,3/1073 Centre Rd,3,h,782000,14.7,3,Kingston City Council,-37.9244,145.0885
OAKLEIGH SOUTH,10a Farm Rd,2,h,580000,14.7,2,Kingston City Council,-37.9249,145.0943
OAKLEIGH SOUTH,13 Farm Rd,3,h,937500,14.7,3,Kingston City Council,-37.9245,145.0937
OAKLEIGH SOUTH,25 Luntar Rd,3,h,1080000,14.7,3,Kingston City Council,-37.9261,145.083
OAKLEIGH SOUTH,8 Riley St,3,h,1000000,14.7,3,Kingston City Council,-37.9215,145.0925
OAKLEIGH SOUTH,24 Guest Rd,3,h,1235000,14.7,3,Kingston City Council,-37.9129,145.094
OAKLEIGH SOUTH,7 Robyn Ct,4,h,801347,14.7,4,Kingston City Council,-37.9361,145.0816
OAKLEIGH SOUTH,9 Emerald St,3,h,921000,14.7,3,Kingston City Council,-37.9377,145.0856
OAKLEIGH SOUTH,1172 North Rd,6,h,1900000,14.7,6,Kingston City Council,-37.9099,145.0875
OAKLEIGH SOUTH,1/19 Dermot St,2,h,752500,14.7,2,Kingston City Council,-37.9191,145.0855
OAKLEIGH SOUTH,9 Telopea Ct,4,h,800000,14.7,4,Kingston City Council,-37.9393,145.0962
OAKLEIGH SOUTH,41 Bossington St,3,t,800000,14.7,3,Kingston City Council,-37.9167,145.0879
OAKLEIGH SOUTH,107 Golf Rd,3,h,1067000,14.7,3,Kingston City Council,-37.9196,145.0876
OAKLEIGH SOUTH,31 Riley St,4,h,1310000,14.7,4,Kingston City Council,-37.9239,145.0943
OAKLEIGH SOUTH,24 Valley St,3,h,800000,14.7,3,Kingston City Council,-37.918,145.1064
OAKLEIGH SOUTH,28 Devoy St,3,h,1260500,14.7,3,Kingston City Council,-37.9178,145.0872
OAKLEIGH SOUTH,15 Druitt St,3,h,850500,14.7,3,Kingston City Council,-37.9303,145.082
OAKLEIGH SOUTH,2/3 Golf Rd,2,u,625000,14.7,2,Kingston City Council,-37.9107,145.0891
OAKLEIGH SOUTH,3 Paula Ct,3,h,980500,14.7,3,Kingston City Council,-37.9187,145.1098
OAKLEIGH SOUTH,22 Pitt St,3,h,1068000,14.7,3,Kingston City Council,-37.9213,145.0854
OAKLEIGH SOUTH,20 Vanessa Ct,4,h,937500,14.7,4,Kingston City Council,-37.9413,145.0957
OAKLEIGH SOUTH,15 Yarra Ct,4,h,1126000,14.7,4,Kingston City Council,-37.935,145.083
OAKLEIGH SOUTH,19 Reid St,2,h,778000,14.7,2,Kingston City Council,-37.9112,145.0873
OAKLEIGH,128 Atherton Rd,2,h,1010000,14,2,Monash City Council,-37.9001,145.0981
OAKLEIGH,8/105 Atherton Rd,2,h,305000,14,2,Monash City Council,-37.8994,145.0955
OAKLEIGH,11/79 Atherton Rd,2,u,400000,14,2,Monash City Council,-37.8991,145.0939
OAKLEIGH,94 Burlington St,3,h,880000,14,3,Monash City Council,-37.9033,145.1006
OAKLEIGH,4 Leroux St,3,h,1076000,14,3,Monash City Council,-37.8961,145.1046
OAKLEIGH,3 Estelle St,3,h,1045000,14,3,Monash City Council,-37.8923,145.1013
OAKLEIGH,5/1 Parer St,2,h,600000,14,2,Monash City Council,-37.9086,145.0977
OAKLEIGH,105 Atkinson St,3,h,1225000,14,3,Monash City Council,-37.8956,145.0928
OAKLEIGH,1173 North Rd,3,h,1035000,14,3,Monash City Council,-37.91,145.0914
OAKLEIGH,1/1478 Dandenong Rd,3,u,690000,14,3,Monash City Council,-37.8968,145.0983
OAKLEIGH,53 William St,3,h,1050000,14,3,Monash City Council,-37.9055,145.1024
OAKLEIGH,56 Burlington St,3,h,1045000,14,3,Monash City Council,-37.9028,145.0971
OAKLEIGH,1249 North Rd,3,h,865000,14,2,Monash City Council,-37.9109,145.0995
OAKLEIGH,13 Hilbert Ct,3,h,1033000,14,3,Monash City Council,-37.8951,145.101
OAKLEIGH,1231 North Rd,4,h,991000,14,4,Monash City Council,-37.9107,145.0975
OAKLEIGH,134 Atherton Rd,4,h,1641000,14,4,Monash City Council,-37.9002,145.099
OAKLEIGH,3/21 John St,2,h,655000,14,2,Monash City Council,-37.9024,145.1008
OAKLEIGH,1472 Dandenong Rd,2,h,750000,14,2,Monash City Council,-37.8964,145.0977
OAKLEIGH,197 Huntingdale Rd,3,h,1025000,14,3,Monash City Council,-37.9023,145.105
OAKLEIGH,1/233 Huntingdale Rd,3,u,637000,14,3,Monash City Council,-37.9058,145.1043
OAKLEIGH,1/157 Atherton Rd,3,u,633500,14,3,Monash City Council,-37.9001,145.1009
OAKLEIGH,62 Eastgate St,4,h,1180000,14,4,Monash City Council,-37.9087,145.0886
OAKLEIGH,9 Winifred St,3,h,1124000,14,3,Monash City Council,-37.8952,145.1021
